location_node,destination_node,Count
42438463,42436707,1
42438463,42438463,1
42438463,42443615,1
42438463,42445417,1
42438463,596775919,1
42438485,42428014,1
42438485,42432834,1
42438485,42436539,1
42438485,42436701,1
42438485,42439960,1
42438487,42428328,1
42438487,42430060,1
42438487,42430068,1
42438487,42445885,1
42438487,42446488,1
42438487,42448216,1
42438487,596776120,1
42438498,42428007,1
42438498,42436514,1
42438498,42446353,1
42438503,42424439,1
42438503,42430356,1
42438503,42430361,1
42438503,42430745,1
42438503,42430959,1
42438503,42432436,1
42438503,42432589,1
42438503,42435509,1
42438503,42442577,1
42438503,42443612,1
42438503,42445947,1
42438503,42447154,1
42438503,42450028,1
42438503,42450456,1
42438503,42482458,1
42438503,42483950,1
42438503,370880759,1
42438503,596775946,1
42438506,42428014,1
42438506,42429682,1
42438506,42434085,1
42438506,42438506,2
42438506,42440009,1
42438506,42442949,1
42438506,596776041,1
42438509,42429338,1
42438509,42434166,1
42438509,42434271,1
42438509,42438881,1
42438509,42442960,1
42438509,42443556,1
42438509,42445950,1
42438509,42448711,1
42438544,42424218,1
42438544,42429688,1
42438544,42430274,1
42438544,42431210,1
42438544,42438544,1
42438544,42439984,1
42438544,42442577,1
42438544,42453187,1
42438544,42454378,1
42438544,596775870,1
42438544,1733612459,1
42438547,42430282,1
42438547,42430639,1
42438547,42436578,1
42438547,42438544,1
42438547,42440313,1
42438547,42445947,1
42438672,42429375,1
42438672,42432693,1
42438672,42435645,1
42438672,42446849,1
42438674,42435635,1
42438674,42438674,2
42438674,42454325,1
42438772,42443092,1
42438772,42443826,1
42438784,42421877,1
42438784,42430298,1
42438784,42435598,1
42438784,42440456,1
42438785,42428480,1
42438788,42430384,1
42438788,42446879,1
42438791,42431544,1
42438791,42436510,1
42438791,42438886,1
42438791,42440951,1
42438791,42446070,1
42438795,42429330,2
42438795,42432825,1
42438795,42452954,1
42438795,42453674,1
42438795,42456578,1
42438795,482671987,1
42438795,596775919,1
42438795,596775946,1
42438798,42428312,1
42438798,42430295,1
42438798,42443615,1
42438800,42430338,1
42438800,42430371,1
42438800,42431654,1
42438800,42432834,1
42438800,42432847,1
42438800,42432856,1
42438800,42434072,1
42438800,42434172,1
42438800,42434268,1
42438800,42435499,1
42438800,42437654,1
42438800,42440004,1
42438800,42442939,1
42438800,42446353,1
42438800,596775963,1
42438802,42428315,1
42438802,42435250,1
42438802,42436703,1
42438802,42436707,1
42438802,42437663,1
42438802,42438802,1
42438802,42444051,1
42438802,42445976,1
42438802,42446987,1
42438802,42448390,1
42438805,42427305,1
42438805,42434418,1
42438805,42434951,1
42438805,42435677,1
42438805,42439964,1
42438805,42443612,1
42438805,42445230,1
42438805,42445936,1
42438805,42446021,1
42438805,42447009,1
42438805,42448257,1
42438805,42456084,1
42438805,596775919,1
42438805,596776032,1
42438805,596776127,1
42438819,42430375,1
42438819,42435680,1
42438819,42439968,1
42438819,42440015,1
42438819,42440153,1
42438819,596775919,1
42438819,1061531757,1
42438819,2698702581,1
42438832,42436115,1
42438832,593921869,1
42438836,42439861,1
42438859,42427371,1
42438859,42429709,1
42438859,42432585,1
42438859,42434156,1
42438859,42438043,1
42438859,42454428,1
42438859,589298803,1
42438859,596776156,1
42438862,42429716,1
42438862,42430643,1
42438862,42430983,1
42438862,42430985,1
42438862,42440001,1
42438862,42446959,1
42438881,42427968,1
42438881,42429844,1
42438881,42430279,1
42438881,42430358,1
42438881,42436511,1
42438881,42436701,1
42438881,593915255,1
42438881,2408421467,1
42438886,42428198,1
42438886,42428232,1
42438886,42438886,1
42438886,42442947,1
42438886,42444479,1
42438886,42449971,1
42438889,42432458,1
42438889,42435422,1
42438889,42445569,1
42438889,42445926,1
42438889,42445947,1
42438889,42446013,1
42438889,42446933,1
42438889,42454189,1
42438891,42429980,1
42438891,42430279,1
42438891,42430639,1
42438891,42431027,1
42438891,42439964,1
42438891,42442931,1
42438891,593915255,2
42438894,42430356,1
42438894,42431902,1
42438894,42439968,1
42438894,42442943,1
42438894,42444230,1
42438894,42445651,1
42438894,42500680,1
42438894,599036657,1
42438949,42442276,1
42438961,42430651,1
42438961,42439389,1
42438961,42445390,1
42438971,42447249,1
42438971,42456091,1
42438973,42445256,1
42439001,42427991,1
42439001,42431275,1
42439001,42440356,1
42439001,42440459,1
42439006,42430259,1
42439006,42434439,1
42439006,42443806,1
42439006,42449954,1
42439006,42454798,1
42439006,42457735,1
42439006,100522731,1
42439070,42428268,1
42439070,42428379,1
42439070,42430056,1
42439070,42433298,1
42439070,42440153,1
42439070,42443680,1
42439070,42445404,1
42439070,339044224,1
42439070,1692433938,1
42439073,42421877,1
42439073,42428212,1
42439073,42439073,1
42439073,42446041,1
42439073,42446275,1
42439073,42449308,1
42439073,1692433920,1
42439078,42430394,1
42439096,42428005,1
42439096,42443810,1
42439170,42428283,1
42439170,42443950,1
42439178,42428179,1
42439178,42430344,1
42439178,42430600,1
42439178,42431902,1
42439178,42437021,1
42439181,42428287,1
42439181,42429844,1
42439181,42434072,1
42439181,42434951,1
42439181,42436703,1
42439181,42444043,1
42439181,42444832,1
42439181,42445256,1
42439181,42449954,1
42439181,247085079,1
42439181,561042204,1
42439181,593915274,1
42439191,42429876,1
42439191,42436705,1
42439203,42430304,1
42439203,42442255,1
42439203,42453104,1
42439203,42453417,1
42439207,42440545,1
42439207,42444242,1
42439236,42428328,1
42439236,42436598,1
42439236,42437084,1
42439236,42439823,1
42439236,42440951,1
42439236,42442948,1
42439236,42444230,1
42439236,42446398,1
42439236,42453607,1
42439236,100522731,1
42439236,561042197,1
42439272,42430324,1
42439272,42430363,1
42439272,42437451,1
42439272,42456568,1
42439275,42428287,1
42439275,42428480,1
42439275,42430187,1
42439275,42442857,1
42439275,246648219,1
42439275,599036657,1
42439280,42430263,1
42439280,247074607,1
42439286,42428308,1
42439286,42430333,1
42439286,42432436,1
42439286,42432458,1
42439286,42433604,1
42439286,42437358,1
42439286,42439581,1
42439286,42442269,1
42439286,42446971,1
42439286,561042193,1
42439295,42427426,1
42439323,42429842,1
42439323,42436377,1
42439323,42438886,1
42439323,42453000,1
42439323,42454642,1
42439323,42456555,1
42439323,42856569,1
42439323,593915274,1
42439335,42428192,1
42439335,42430247,1
42439335,42430308,1
42439335,42430378,1
42439335,42435684,1
42439335,42436578,1
42439335,42440009,1
42439335,42440163,1
42439335,42442891,1
42439335,42443612,1
42439335,42444049,1
42439335,42445920,1
42439335,42449945,1
42439335,42456555,1
42439335,2821304138,1
42439345,42430358,1
42439389,42436707,1
42439389,42440020,1
42439389,42445941,1
42439389,42453406,1
42439389,370880759,1
42439389,596775941,1
42439392,42430358,1
42439392,42436705,1
42439392,42440022,1
42439392,42443361,1
42439392,42445917,1
42439392,42447132,1
42439392,42450015,1
42439392,2710204310,1
42439399,42435702,1
42439399,42439559,1
42439399,42458766,1
42439399,596776009,1
42439399,596776177,1
42439403,42426747,1
42439403,42430745,1
42439403,42431902,1
42439403,42440153,1
42439403,42443042,1
42439403,42447009,1
42439403,42447069,1
42439403,100522731,1
42439403,278642480,1
42439403,596775919,1
42439403,2831728347,1
42439406,42421974,1
42439406,42430358,1
42439406,42431684,1
42439406,42434090,1
42439406,42442949,1
42439406,42453674,1
42439406,596775870,1
42439409,42427805,1
42439409,42429334,1
42439409,42429338,2
42439409,42430643,1
42439409,42430651,1
42439409,42432825,1
42439409,42439409,1
42439409,42442286,1
42439409,42445664,1
42439409,42446977,1
42439409,42446999,1
42439409,42447132,1
42439409,42455643,1
42439409,42456578,1
42439409,100521544,1
42439409,247085079,1
42439409,596775919,1
42439416,42428297,1
42439416,42428444,1
42439416,42431008,1
42439416,42439984,1
42439416,42448707,1
42439416,371206270,1
42439416,561042204,1
42439440,42421972,1
42439440,42427133,1
42439440,42427421,1
42439440,42427786,1
42439440,42427787,1
42439440,42427824,1
42439440,42428003,1
42439440,42428170,1
42439440,42428411,1
42439440,42428444,1
42439440,42429844,1
42439440,42430358,1
42439440,42430363,1
42439440,42430367,1
42439440,42430597,3
42439440,42430603,1
42439440,42430639,2
42439440,42430643,1
42439440,42431889,1
42439440,42432847,1
42439440,42434948,1
42439440,42434974,1
42439440,42435644,1
42439440,42435660,1
42439440,42435663,1
42439440,42435714,1
42439440,42436968,1
42439440,42437018,1
42439440,42438881,1
42439440,42440459,1
42439440,42440960,1
42439440,42442877,1
42439440,42443807,1
42439440,42445020,1
42439440,42445232,1
42439440,42445417,2
42439440,42445569,1
42439440,42445651,1
42439440,42445653,1
42439440,42445656,1
42439440,42445867,1
42439440,42445879,1
42439440,42445888,1
42439440,42445916,1
42439440,42445947,1
42439440,42446099,1
42439440,42446270,1
42439440,42446353,1
42439440,42446668,1
42439440,42453007,1
42439440,42458267,1
42439440,278632502,1
42439440,370912817,1
42439440,561042197,1
42439440,589100267,1
42439440,659643345,1
42439440,1698103483,1
42439443,42424218,1
42439443,42428010,1
42439443,42428264,1
42439443,42428277,1
42439443,42428332,1
42439443,42428417,1
42439443,42428444,1
42439443,42428471,1
42439443,42428583,1
42439443,42429840,1
42439443,42429876,1
42439443,42429890,1
42439443,42429998,1
42439443,42430324,1
42439443,42430347,1
42439443,42430352,1
42439443,42430361,1
42439443,42430597,1
42439443,42430639,1
42439443,42430643,1
42439443,42431461,1
42439443,42431556,2
42439443,42431802,1
42439443,42432438,1
42439443,42432693,1
42439443,42432818,1
42439443,42434072,1
42439443,42436056,1
42439443,42436475,1
42439443,42436707,1
42439443,42438672,1
42439443,42439070,1
42439443,42439203,1
42439443,42439440,1
42439443,42440020,1
42439443,42440463,1
42439443,42440960,1
42439443,42443528,1
42439443,42443615,1
42439443,42445651,1
42439443,42445867,1
42439443,42445896,1
42439443,42445899,1
42439443,42445926,1
42439443,42446293,2
42439443,42446933,1
42439443,42446934,1
42439443,42448701,1
42439443,42449580,1
42439443,42449685,1
42439443,42453777,1
42439443,42454192,1
42439443,42910642,1
42439443,1538237248,1
42439443,1733612459,1
42439443,1825841754,1
42439443,2531682690,1
42439454,42430060,1
42439454,42430358,1
42439454,42433611,1
42439454,42439454,1
42439454,42440001,1
42439454,42446016,1
42439454,659643345,1
42439454,2779131560,1
42439464,42428003,1
42439464,42428321,1
42439464,42429999,1
42439464,42430356,1
42439464,42430375,1
42439464,42431544,2
42439464,42440020,1
42439464,42445936,1
42439485,42430308,1
42439527,42445914,1
42439530,42421978,1
42439530,42428374,1
42439537,42455357,1
42439542,42456303,1
42439551,42436431,1
42439551,42438881,1
42439551,42445917,1
42439553,42430338,1
42439553,42431680,1
42439553,42440004,1
42439553,42440951,1
42439556,42428065,1
42439556,42432436,1
42439556,42434072,1
42439556,42436922,1
42439556,42442571,1
42439556,42447007,1
42439556,42456492,1
42439556,596788016,1
42439559,42428032,1
42439559,42429998,1
42439559,42430317,1
42439559,42432679,1
42439559,42435509,1
42439559,42436514,1
42439559,42443614,1
42439559,42445953,1
42439559,42446998,1
42439559,596775914,1
42439559,596775946,1
42439561,42427985,1
42439561,42429970,1
42439561,42437428,1
42439561,42439972,1
42439561,42444360,1
42439561,42444906,1
42439561,42444909,1
42439561,42446093,1
42439561,42446998,1
42439561,42447020,1
42439561,42448338,1
42439561,42450044,1
42439561,42454798,1
42439561,596776078,1
42439561,596776177,1
42439561,1061531768,1
42439563,42430367,1
42439563,42430394,1
42439563,42431654,1
42439563,42431877,1
42439563,42432464,1
42439563,42436539,1
42439563,42436707,1
42439563,42442948,1
42439563,42449942,1
42439563,373903786,1
42439567,42438891,1
42439567,42439409,1
42439567,42440951,1
42439567,42442480,1
42439567,42442937,1
42439567,42442961,1
42439567,42443046,1
42439567,42454010,1
42439567,370880759,1
42439823,42429664,1
42439823,42430367,1
42439823,42430600,1
42439823,42436968,1
42439823,42438173,1
42439823,42439823,1
42439823,42452048,1
42439823,42454325,1
42439823,42842481,1
42439823,2297172745,1
42439826,42430333,1
42439826,42430600,1
42439826,42430639,1
42439826,42436746,1
42439826,42440323,1
42439826,42446701,1
42439826,42453104,1
42439826,2569923492,1
42439830,42428444,1
42439830,42436856,1
42439830,42442273,1
42439830,42443676,1
42439830,42446041,1
42439830,42446959,1
42439830,42455963,1
42439830,2531682690,1
42439834,42430311,1
42439834,42433587,1
42439834,42438862,1
42439834,42443975,1
42439834,42446885,1
42439834,42448693,1
42439834,42449928,1
42439834,595682316,1
42439834,659643754,1
42439834,1825841754,1
42439836,42428192,1
42439836,42436369,1
42439836,42438784,1
42439836,42439527,1
42439836,42439836,1
42439836,42455934,1
42439836,247074607,1
42439840,42429570,1
42439840,42430367,1
42439840,42432818,1
42439840,42435654,1
42439840,42435657,1
42439840,42440582,1
42439840,42443528,1
42439840,42443680,1
42439840,42444480,1
42439840,42445225,1
42439840,42445365,1
42439840,42446571,1
42439840,42446934,1
42439840,42449945,1
42439840,42449948,1
42439840,42453104,1
42439840,593915255,1
42439842,42427762,1
42439842,42436371,1
42439842,42436703,1
42439842,42440323,1
42439842,42445651,1
42439842,42452973,1
42439851,42457940,1
42439858,42431187,1
42439891,42435312,1
42439952,42429565,1
42439952,42429918,1
42439952,42430304,1
42439952,42430352,1
42439952,42430639,1
42439952,42435645,1
42439952,42436590,1
42439952,42438891,1
42439952,42439952,2
42439952,42439972,1
42439952,42445930,1
42439952,42454378,1
42439952,42454433,1
42439955,42430371,1
42439955,42430736,1
42439955,42437451,1
42439955,42445867,1
42439955,42449947,1
42439960,42430597,1
42439960,42430643,1
42439960,42435632,1
42439960,42439960,1
42439960,42440001,1
42439960,42442943,1
42439960,42455026,1
42439960,42455643,1
42439960,561042202,1
42439964,42428368,1
42439964,42430361,1
42439964,42430367,1
42439964,42430747,1
42439964,42440951,1
42439968,42427371,1
42439968,42428307,1
42439968,42430314,1
42439968,42430338,1
42439968,42430597,1
42439968,42432589,1
42439968,42435680,1
42439968,42435716,1
42439968,42436701,1
42439968,42440153,1
42439968,42442947,1
42439968,42445920,1
42439968,42448996,1
42439968,371247627,1
42439968,593921856,1
42439972,42428307,1
42439972,42430356,1
42439972,42430643,1
42439972,42430989,1
42439972,42431684,1
42439972,42434946,1
42439972,42434948,1
42439972,42435646,1
42439972,42436700,1
42439972,42436751,1
42439972,42437881,1
42439972,42445899,1
42439972,248709820,1
42439972,370922849,1
42439972,593839894,1
42439981,42430651,1
42439981,42432580,1
42439981,42442463,1
42439981,42455761,1
42439984,42427371,2
42439984,42428376,1
42439984,42428379,1
42439984,42430694,1
42439984,42435644,1
42439984,42436359,1
42439984,42437280,1
42439984,42439984,2
42439984,42440012,1
42439984,42440015,1
42439984,593886252,1
42439984,593915255,1
42439990,42428321,1
42439990,42428368,1
42439990,42428391,1
42439990,42430651,1
42439990,42431656,1
42439990,42434827,1
42439990,42436751,1
42439990,42439842,1
42439990,42453934,1
42439990,42454642,1
42439990,248709820,1
42439990,1698103521,1
42439994,42430651,1
42439994,42430694,1
42439994,42432444,1
42439994,42437654,1
42439994,42446849,1
42439996,42428212,1
42439996,42430651,1
42439996,42437663,1
42439996,42439443,1
42439996,42439990,1
42439996,42450426,1
42439996,561042194,1
42439996,1698103521,1
42440001,42430342,1
42440001,42430643,1
42440001,42430707,1
42440001,42440022,1
42440001,42506213,1
42440001,593915255,1
42440001,593921875,1
42440004,42430651,1
42440004,593976795,1
42440009,42427133,1
42440009,42430342,1
42440009,42430651,1
42440009,42439440,1
42440009,42439443,1
42440009,42440022,1
42440009,42440153,1
42440009,42452973,1
42440009,42453934,1
42440009,596775914,1
42440009,1773121034,1
42440009,1775260897,1
42440012,42424218,1
42440012,42428313,1
42440012,42429577,1
42440012,42430651,2
42440012,42434270,1
42440012,42435644,1
42440012,42437358,1
42440012,42438889,1
42440012,42445909,1
42440012,42449942,1
42440012,42454378,1
42440015,42427300,1
42440015,42428313,1
42440015,42429659,1
42440015,42430651,1
42440015,42434268,1
42440015,42438674,1
42440015,42440020,1
42440015,42440453,1
42440015,42443671,1
42440015,42443804,1
42440015,42444043,1
42440015,42445365,1
42440015,42448735,1
42440015,42449948,1
42440015,596776009,1
42440015,1538237248,1
42440020,42421800,1
42440020,42428198,1
42440020,42430643,1
42440020,42430651,1
42440020,42436475,1
42440020,42439443,1
42440020,42439981,1
42440020,42445936,1
42440020,42452812,1
42440020,427842134,1
42440020,593915255,1
42440020,1698103410,1
42440022,42423677,1
42440022,42424218,4
42440022,42429563,1
42440022,42430317,1
42440022,42430651,1
42440022,42430747,1
42440022,42435636,1
42440022,42435684,1
42440022,42436703,1
42440022,42437670,1
42440022,42443305,1
42440022,596775870,1
42440022,596776009,1
42440022,599033037,1
42440022,1733612459,1
42440025,42429832,1
42440025,42430007,1
42440025,42430378,1
42440025,42430651,1
42440025,42430984,1
42440025,42434807,1
42440025,42435265,1
42440025,42440025,1
42440025,42446386,1
42440025,42446999,1
42440025,42455113,1
42440025,370880758,1
42440025,596775951,1
42440153,42428201,1
42440153,42428570,1
42440153,42430651,1
42440153,42435702,1
42440153,42438947,1
42440153,42440153,1
42440153,42455643,1
42440153,246906179,1
42440153,276062182,1
42440153,1698103521,1
42440163,42430271,1
42440163,42430358,1
42440163,42430643,1
42440163,42431094,1
42440163,42439968,1
42440163,42446971,1
42440163,593915255,1
42440163,596775882,1
42440170,42429657,1
42440170,42430288,1
42440170,42433611,1
42440170,42434168,1
42440170,42435654,1
42440170,42439968,1
42440170,42442415,1
42440170,42445928,1
42440170,42446991,1
42440170,1061531491,1
42440270,42427311,1
42440270,42427393,1
42440270,42431990,1
42440270,42434196,1
42440270,42445520,1
42440270,42452816,1
42440270,42453000,1
42440271,42428944,1
42440271,42430639,1
42440271,100522731,1
42440280,42431902,1
42440282,42444480,1
42440284,246866830,1
42440290,42427254,1
42440290,42438886,1
42440290,42448171,1
42440290,103861620,1
42440313,42428005,1
42440313,42430651,1
42440313,42439178,1
42440313,42451674,1
42440313,1698103483,1
42440313,2824895141,1
42440323,42428253,1
42440323,42430664,1
42440323,42431868,1
42440323,42435257,1
42440323,42439070,1
42440323,42440020,1
42440323,42442902,1
42440323,42446016,1
42440325,42439272,1
42440325,42443950,1
42440325,42445417,1
42440325,42445910,1
42440325,42453395,1
42440325,561042197,1
42440326,42424408,1
42440326,42428433,1
42440326,42428468,1
42440326,42433578,1
42440326,42434954,1
42440326,42435261,1
42440326,42445661,1
42440326,42445936,1
42440326,42446668,1
42440326,561042194,1
42440330,42430521,1
42440330,42430557,1
42440330,42430639,1
42440330,42431544,1
42440330,42432085,1
42440330,42437951,1
42440330,42440330,1
42440330,42440710,1
42440330,559862621,1
42440330,593915255,1
42440335,42445479,1
42440343,42429577,1
42440347,42430651,1
42440347,246648219,1
42440408,42431505,1
42440408,247085079,1
42440452,42428444,1
42440452,42430651,1
42440452,42430707,1
42440452,42438173,1
42440452,42446934,1
42440452,42446941,1
42440452,42455412,1
42440452,295575225,1
42440453,42428253,1
42440453,42428313,1
42440453,42428321,1
42440453,42429577,1
42440453,42430651,3
42440453,42432436,1
42440453,42443310,1
42440453,42445928,1
42440453,596776078,1
42440456,42422056,1
42440456,42424218,1
42440456,42435684,1
42440456,42448321,1
42440456,42454600,1
42440456,42456049,1
42440459,42428310,1
42440459,42430304,1
42440459,42430317,1
42440459,42430367,1
42440459,42430651,1
42440459,42436510,1
42440459,42440459,1
42440459,42444055,1
42440459,42446353,1
42440459,599041290,1
42440463,42428013,1
42440463,42430298,1
42440463,42430356,1
42440463,42439972,1
42440463,42440347,1
42440463,42445656,1
42440463,42454428,1
42440463,596776009,1
42440465,42428179,1
42440465,42431902,1
42440465,42436527,1
42440465,42439972,1
42440465,42440465,2
42440465,42443614,1
42440465,42446971,1
42440465,42449067,1
42440465,595105496,1
42440469,42428253,1
42440469,42430352,1
42440469,42430384,1
42440469,42430639,1
42440469,42430651,1
42440469,42434085,1
42440469,42436511,1
42440469,42438891,1
42440469,42440469,1
42440469,42444230,1
42440469,42445369,1
42440469,42446935,1
42440469,42448735,1
42440469,42455113,1
42440469,597241903,1
42440476,42421969,1
42440476,276061098,1
42440545,42436935,1
42440545,42449928,1
42440553,42429565,1
42440553,561042197,1
42440565,42428312,1
42440565,42428411,1
42440565,42429842,1
42440565,42430333,1
42440565,42437663,1
42440565,42438509,1
42440565,42443528,1
42440565,42444954,1
42440565,42445417,1
42440565,596775870,1
42440567,42427968,1
42440567,42428013,1
42440567,42442939,1
42440567,42443811,1
42440567,42444051,1
42440567,42446472,1
42440567,42446977,1
42440567,42446987,1
42440567,42449947,1
42440582,42440582,1
42440628,42428223,1
42440628,42431617,1
42440628,42440345,1
42440628,42448813,1
42440628,370880758,1
42440639,42433620,1
42440639,42440639,1
42440639,246894565,1
42440686,1782672705,1
42440697,42433834,1
42440697,42443671,1
42440710,42423456,1
42440710,42427381,1
42440710,42429701,1
42440710,42431470,1
42440710,42432135,1
42440710,42434827,1
42440710,42435654,1
42440710,42440459,1
42440710,42442960,1
42440710,42445534,1
42440710,42449550,1
42440710,42453104,2
42440710,42456205,1
42440710,42826823,1
42440710,247074607,1
42440710,370913767,1
42440721,42432156,1
42440721,42439323,1
42440721,42440456,1
42440721,42444906,1
42440721,42449963,1
42440721,1996323622,1
42440729,42427311,1
42440729,42428005,1
42440729,42430304,1
42440729,42430603,1
42440729,42432458,1
42440729,42433587,1
42440729,42440729,3
42440729,42446293,1
42440729,42450035,1
42440737,42421960,1
42440737,42428444,1
42440737,42429412,1
42440737,42430255,1
42440737,42431902,1
42440737,42440270,1
42440737,42446398,1
42440737,42449589,1
42440737,561042204,1
42440743,42428179,1
42440743,42431544,1
42440743,42431902,1
42440743,42434418,1
42440743,42436598,1
42440743,42439275,1
42440743,42442937,1
42440743,42443618,1
42440743,42445534,1
42440743,42448707,1
42440743,42453187,1
42440743,42454010,1
42440743,42455396,1
42440743,248708366,1
42440743,370913767,1
42440743,596775870,1
42440743,1815133244,1
42440754,42437654,1
42440754,42442948,1
42440785,42436701,1
42440815,42433237,1
42440829,42445867,1
42440829,373903786,1
42440838,42440838,1
42440934,42428192,1
42440934,42428308,1
42440934,42430371,1
42440934,42430651,2
42440934,42430691,1
42440934,42431187,1
42440934,42433604,1
42440934,42435310,1
42440934,42435684,1
42440934,42438862,1
42440934,42439073,1
42440934,42439840,1
42440934,42440934,1
42440934,42443326,1
42440934,42444909,1
42440934,42450426,1
42440934,593915255,1
42440934,1061531768,1
42440935,42421776,1
42440935,42421865,1
42440935,42434072,1
42440935,42435657,1
42440935,42437663,1
42440935,42442574,2
42440935,42445903,1
42440935,1698103410,1
42440943,42429716,1
42440951,42428277,1
42440951,42428305,1
42440951,42439272,1
42440951,42439955,1
42440951,42440951,4
42440951,42443563,1
42440951,42445924,1
42440951,42453007,1
42440951,100522479,1
42440951,1989931095,1
42440960,42424218,1
42440960,42428264,1
42440960,42430651,1
42440960,42431187,1
42440960,42434085,1
42440960,42435636,1
42440960,42435644,1
42440960,42436056,1
42440960,42443532,1
42440960,42451674,1
42440960,42453395,1
42440960,247074607,1
42440960,358448394,1
42440960,593921856,1
42440966,42428239,1
42440966,42429659,1
42440966,42431868,1
42440966,42435301,1
42440966,42435632,1
42440966,42435687,1
42440966,42440022,1
42440966,42443332,1
42440966,595314036,1
42440966,595314119,1
42440966,1825841754,1
42440966,2698702583,1
42441299,61257626,1
42441564,42440020,1
42441569,42423674,1
42441668,42437384,1
42441670,42431009,1
42441670,42440456,1
42441670,42441535,1
42442107,42428385,1
42442107,42429390,1
42442107,42430358,1
42442107,42436364,1
42442107,42443615,1
42442107,42447435,1
42442107,42449979,1
42442107,42454010,1
42442107,595105496,1
42442123,42442123,3
42442123,42447201,1
42442128,42437142,1
42442142,42436514,1
42442142,42437841,1
42442142,42443329,1
42442142,42443806,1
42442142,596776041,1
42442142,596788016,1
42442247,42427762,1
42442247,42430338,1
42442247,42431459,1
42442247,42433834,1
42442247,42436531,1
42442247,42436968,1
42442247,42446398,1
42442255,42428283,1
42442255,42436492,1
42442255,42448693,1
42442255,42456555,1
42442255,673008453,1
42442269,42430352,1
42442273,42431461,1
42442273,42433577,1
42442273,42445899,1
42442273,370913767,1
42442276,42445481,1
42442276,272195272,1
42442286,42429354,1
42442286,42432580,1
42442404,42428287,1
42442404,42430298,1
42442404,42432585,1
42442404,42434072,1
42442404,42435684,1
42442404,42436705,1
42442404,42442422,1
42442404,42442902,1
42442404,42442963,1
42442404,42444985,1
42442404,42445417,1
42442404,596788016,1
42442410,42442574,1
42442410,205021629,1
42442415,42421800,1
42442415,42438862,1
42442415,42442142,1
42442417,42429980,1
42442417,42435646,1
42442417,42438791,1
42442417,42445651,1
42442417,42445950,1
42442417,42449314,1
42442417,42449341,1
42442422,42428063,1
42442422,42428283,1
42442422,42429330,1
42442422,42432589,1
42442422,42433252,1
42442422,42436056,1
42442422,42440012,1
42442422,42440453,1
42442422,42443612,1
42442422,42448996,1
42442422,561950065,1
42442422,596775946,1
42442422,596776089,1
42442422,1934649861,1
42442432,42436703,1
42442432,42438506,1
42442432,42449341,1
42442445,42427828,1
42442445,42437670,1
42442445,42440025,1
42442445,42442577,1
42442445,42442580,1
42442445,1061531637,1
42442451,42428682,1
42442451,42429340,1
42442451,42438832,1
42442451,42445976,1
42442459,42431544,1
42442459,42434072,1
42442459,42440153,1
42442459,42441889,1
42442459,42446036,1
42442459,596776156,1
42442463,42421800,1
42442463,42421806,1
42442463,42427136,1
42442463,42428840,1
42442463,42434085,1
42442463,42435312,1
42442463,42435323,1
42442463,42435599,1
42442463,42436060,1
42442463,42442577,1
42442463,42445569,1
42442463,42445574,1
42442463,42445936,1
42442463,42448338,1
42442463,42449979,1
42442463,42455934,1
42442463,42456060,1
42442463,561042204,1
42442469,42429330,1
42442469,42440163,1
42442469,42442534,1
42442469,42442575,1
42442475,42435310,1
42442475,561035338,1
42442475,593909375,1
42442480,42424218,1
42442480,42430651,1
42442480,42431549,1
42442480,42442459,1
42442480,42446478,1
42442480,42447136,1
42442480,42449945,1
42442480,596775919,1
42442480,1061531608,1
42442480,1061531731,1
42442480,1061531757,1
42442492,42421803,1
42442492,42421852,1
42442492,42430747,1
42442492,42431104,1
42442492,42432834,1
42442502,42431187,1
42442502,42435335,1
42442514,42430651,1
42442514,42435272,1
42442514,42442959,1
42442514,42449985,1
42442514,42467306,1
42442528,42434158,1
42442528,42437150,1
42442528,42437363,1
42442534,42421769,1
42442534,42421803,1
42442534,42429330,1
42442534,42430747,1
42442534,42434158,1
42442534,42437222,1
42442534,42443326,1
42442534,42446093,1
42442542,42433604,1
42442542,561035332,1
42442557,42437142,1
42442565,42443366,1
42442567,42437177,1
42442569,42443381,1
42442574,42429827,1
42442578,42437021,1
42442842,42442842,4
42442843,42445481,1
42442848,42436407,1
42442850,42430688,1
42442850,42449589,1
42442851,42448693,1
42442851,599036657,1
42442851,1919595916,1
42442857,42435272,1
42442857,42436353,1
42442862,42436578,1
42442862,42440453,1
42442862,42449971,1
42442862,42517597,1
42442870,42429690,1
42442870,1733612459,1
42442877,42434140,1
42442877,42435422,1
42442877,42446571,1
42442881,42430154,1
42442881,42435650,1
42442881,42436705,1
42442881,42440469,1
42442881,593976795,1
42442889,42421882,1
42442889,42431902,1
42442889,42432082,1
42442889,42434074,1
42442889,42435645,1
42442889,42436707,1
42442889,42440966,1
42442889,42453406,1
42442889,599036657,1
42442891,42428174,1
42442891,42434268,1
42442891,42435675,1
42442891,42436935,1
42442891,42437289,1
42442891,42439236,1
42442891,42445917,1
42442891,42449333,1
42442891,42454522,1
42442895,42435598,1
42442895,42445498,1
42442895,42445910,1
42442895,596776127,1
42442898,42434358,1
42442898,42438503,1
42442898,42453000,1
42442898,595105571,1
42442902,42434800,1
42442902,42436134,1
42442902,42449886,1
42442902,596775870,1
42442906,42422899,1
42442906,42429876,1
42442906,42430329,1
42442906,42430903,1
42442906,42436707,1
42442906,42437654,1
